room_id,hotel_id,room_type,room_number,price_per_night,availability_status
9241,93,Double,140,315.54,booked
9242,93,Suite,141,174.03,booked
9243,93,Single,142,328.74,maintenance
9244,93,Single,143,291.82,booked
9245,93,Single,144,492.36,maintenance
9246,93,Single,145,302.02,available
9247,93,Single,146,280.38,booked
9248,93,Suite,147,147.19,booked
9249,93,Suite,148,429.31,available
9250,93,Single,149,195.18,maintenance
9251,93,Double,150,243.99,maintenance
9252,93,Suite,151,61.87,booked
9253,93,Suite,152,207.87,available
9254,93,Suite,153,201.25,available
9255,93,Double,154,125.07,maintenance
9256,93,Single,155,449.59,booked
9257,93,Suite,156,156.27,maintenance
9258,93,Double,157,346.23,booked
9259,93,Single,158,128.53,maintenance
9260,93,Double,159,257.17,maintenance
9261,93,Suite,160,269.18,available
9262,93,Single,161,192.72,booked
9263,93,Single,162,271.23,available
9264,93,Double,163,93.83,available
9265,93,Double,164,349.66,maintenance
9266,93,Single,165,475.07,booked
9267,93,Suite,166,336.76,available
9268,93,Single,167,74.51,maintenance
9269,93,Suite,168,52.71,booked
9270,93,Double,169,367.02,available
9271,93,Suite,170,402.17,booked
9272,93,Double,171,213.83,booked
9273,93,Suite,172,149.82,booked
9274,93,Suite,173,353.79,available
9275,93,Single,174,142.41,booked
9276,93,Single,175,105.89,maintenance
9277,93,Single,176,346.18,maintenance
9278,93,Single,177,112.82,available
9279,93,Suite,178,458.53,maintenance
9280,93,Suite,179,73.05,maintenance
9281,93,Double,180,144.41,available
9282,93,Double,181,294.51,booked
9283,93,Suite,182,201.02,available
9284,93,Single,183,321.89,booked
9285,93,Double,184,194.94,available
9286,93,Single,185,169.98,booked
9287,93,Suite,186,350.53,available
9288,93,Suite,187,252.64,maintenance
9289,93,Suite,188,323.38,available
9290,93,Double,189,483.61,booked
9291,93,Single,190,130.15,available
9292,93,Single,191,285.25,available
9293,93,Suite,192,332.29,maintenance
9294,93,Suite,193,250.61,maintenance
9295,93,Double,194,267.88,booked
9296,93,Double,195,495.83,maintenance
9297,93,Double,196,143.3,maintenance
9298,93,Single,197,403.86,booked
9299,93,Single,198,70.74,available
9300,93,Single,199,470.2,available
9301,94,Suite,100,109.84,available
9302,94,Single,101,429.51,maintenance
9303,94,Double,102,69.01,available
9304,94,Single,103,381.4,available
9305,94,Double,104,326.97,maintenance
9306,94,Double,105,56.17,available
9307,94,Single,106,107.76,booked
9308,94,Double,107,295.62,maintenance
9309,94,Single,108,324.52,available
9310,94,Double,109,190.24,available
9311,94,Double,110,242.58,booked
9312,94,Single,111,310.77,available
9313,94,Double,112,390.11,booked
9314,94,Suite,113,362.75,maintenance
9315,94,Suite,114,195.52,booked
9316,94,Double,115,428.51,booked
9317,94,Single,116,454.91,available
9318,94,Single,117,152.14,available
9319,94,Double,118,461.06,available
9320,94,Suite,119,155.83,available
9321,94,Single,120,478.33,maintenance
9322,94,Double,121,451.62,booked
9323,94,Double,122,313.89,maintenance
9324,94,Single,123,323.18,available
9325,94,Double,124,298.58,booked
9326,94,Double,125,163.74,booked
9327,94,Suite,126,431.21,available
9328,94,Single,127,236.81,available
9329,94,Single,128,458.19,maintenance
9330,94,Double,129,422.52,maintenance
9331,94,Single,130,103.91,booked
9332,94,Suite,131,379.25,available
9333,94,Double,132,201.31,maintenance
9334,94,Suite,133,324.12,maintenance
9335,94,Suite,134,481.76,booked
9336,94,Single,135,394.82,maintenance
9337,94,Single,136,482.51,maintenance
9338,94,Suite,137,323.07,maintenance
9339,94,Suite,138,104.96,maintenance
9340,94,Double,139,477.06,booked
9341,94,Suite,140,426.39,booked
9342,94,Suite,141,145.75,maintenance
9343,94,Single,142,267.75,available
9344,94,Suite,143,219.24,booked
9345,94,Single,144,241.86,booked
9346,94,Suite,145,101.02,maintenance
9347,94,Suite,146,235.64,booked
9348,94,Single,147,151.85,available
9349,94,Single,148,416.77,booked
9350,94,Single,149,311.23,available
9351,94,Single,150,91.77,maintenance
9352,94,Double,151,344.3,available
9353,94,Single,152,417.63,available
9354,94,Single,153,498.5,maintenance
9355,94,Single,154,409.09,available
9356,94,Suite,155,308.96,available
9357,94,Single,156,470.86,available
9358,94,Single,157,448.31,maintenance
9359,94,Suite,158,93.64,available
9360,94,Suite,159,495.52,maintenance
9361,94,Suite,160,89.88,booked
9362,94,Single,161,142.29,available
9363,94,Double,162,285.51,maintenance
9364,94,Suite,163,58.1,maintenance
9365,94,Double,164,209.38,booked
9366,94,Suite,165,204.2,booked
9367,94,Suite,166,338.91,booked
9368,94,Double,167,484.73,booked
9369,94,Single,168,356.46,booked
9370,94,Suite,169,457.7,available
9371,94,Double,170,109.09,available
9372,94,Double,171,471.53,available
9373,94,Double,172,313.89,maintenance
9374,94,Double,173,469.75,maintenance
9375,94,Suite,174,469.61,booked
9376,94,Single,175,480.68,booked
9377,94,Double,176,406.59,available
9378,94,Suite,177,150.99,maintenance
9379,94,Single,178,299.68,booked
9380,94,Single,179,228.87,available
9381,94,Double,180,365.1,maintenance
9382,94,Single,181,354.44,maintenance
9383,94,Double,182,484.22,maintenance
9384,94,Suite,183,125.06,available
9385,94,Double,184,62.53,booked
9386,94,Single,185,489.24,available
9387,94,Single,186,66.91,maintenance
9388,94,Double,187,498.76,maintenance
9389,94,Suite,188,236.31,booked
9390,94,Suite,189,498.58,available
9391,94,Suite,190,164.89,available
9392,94,Single,191,225.82,available
9393,94,Single,192,160.74,maintenance
9394,94,Single,193,464.2,available
9395,94,Single,194,257.82,booked
9396,94,Suite,195,209.45,available
9397,94,Suite,196,483.14,booked
9398,94,Double,197,258.05,available
9399,94,Suite,198,144.1,maintenance
9400,94,Suite,199,388.25,available
9401,95,Double,100,188.02,available
9402,95,Single,101,55.2,maintenance
9403,95,Double,102,399.02,available
9404,95,Suite,103,277.92,available
9405,95,Double,104,98.29,available
9406,95,Double,105,465.68,maintenance
9407,95,Suite,106,170.49,booked
9408,95,Single,107,219.19,booked
9409,95,Single,108,100.04,maintenance
9410,95,Double,109,186.5,maintenance
9411,95,Single,110,392.1,maintenance
9412,95,Double,111,427.86,available
9413,95,Double,112,469.23,maintenance
9414,95,Single,113,316.92,maintenance
9415,95,Double,114,68.59,available
9416,95,Double,115,325.62,available
9417,95,Double,116,243.63,booked
9418,95,Single,117,171.66,booked
9419,95,Double,118,267.19,available
9420,95,Single,119,102.7,booked
9421,95,Single,120,200.08,available
9422,95,Double,121,294.88,available
9423,95,Single,122,459.61,booked
9424,95,Double,123,491.87,booked
9425,95,Single,124,332.75,maintenance
9426,95,Single,125,211.99,maintenance
9427,95,Double,126,240.19,booked
9428,95,Double,127,414.74,booked
9429,95,Single,128,172.56,available
9430,95,Single,129,434.72,booked
9431,95,Double,130,86.68,available
9432,95,Single,131,470.14,booked
9433,95,Double,132,454.42,available
9434,95,Suite,133,373.73,booked
9435,95,Single,134,376.65,booked
9436,95,Single,135,199.62,maintenance
9437,95,Single,136,76.56,maintenance
9438,95,Suite,137,71.98,booked
9439,95,Single,138,95.12,booked
9440,95,Double,139,336.09,booked
9441,95,Single,140,411.97,maintenance
9442,95,Suite,141,479.42,available
9443,95,Double,142,249.36,booked
9444,95,Single,143,286.44,available
9445,95,Single,144,446.92,maintenance
9446,95,Suite,145,71.39,booked
9447,95,Double,146,118.06,booked
9448,95,Single,147,278.89,available
9449,95,Single,148,242.67,booked
9450,95,Suite,149,399.69,available
9451,95,Double,150,443.14,booked
9452,95,Single,151,170.68,maintenance
9453,95,Double,152,169.1,booked
9454,95,Double,153,121.8,booked
9455,95,Single,154,498.27,available
9456,95,Suite,155,220.15,available
9457,95,Double,156,275.4,maintenance
9458,95,Double,157,171.81,booked
9459,95,Double,158,84.27,maintenance
9460,95,Suite,159,58.35,maintenance
9461,95,Double,160,362.28,available
9462,95,Single,161,389.92,booked
9463,95,Single,162,141.09,maintenance
9464,95,Single,163,206.71,booked
9465,95,Single,164,141.68,maintenance
9466,95,Double,165,92.51,maintenance
9467,95,Single,166,202.07,maintenance
9468,95,Single,167,110.46,maintenance
9469,95,Suite,168,413.27,maintenance
9470,95,Double,169,70.89,booked
9471,95,Double,170,115.8,available
9472,95,Double,171,398.59,booked
9473,95,Double,172,353.59,available
9474,95,Double,173,158.77,booked
9475,95,Double,174,232.25,booked
9476,95,Double,175,215.65,available
9477,95,Suite,176,294.09,available
9478,95,Single,177,445.31,available
9479,95,Double,178,497.51,booked
9480,95,Suite,179,387.27,booked
9481,95,Double,180,298.86,available
9482,95,Double,181,311.81,available
9483,95,Double,182,193.01,available
9484,95,Suite,183,213.53,available
9485,95,Double,184,107.25,available
9486,95,Single,185,312.43,available
9487,95,Single,186,179.48,booked
9488,95,Double,187,388.16,maintenance
9489,95,Suite,188,104.45,booked
9490,95,Double,189,175.8,booked
9491,95,Single,190,246.77,available
9492,95,Single,191,443.09,booked
9493,95,Single,192,244.14,booked
9494,95,Double,193,50.42,available
9495,95,Double,194,217.87,booked
9496,95,Suite,195,284.35,available
9497,95,Double,196,144.79,available
9498,95,Double,197,107.3,maintenance
9499,95,Suite,198,255.7,available
9500,95,Double,199,323.75,maintenance
9501,96,Suite,100,178.05,available
9502,96,Suite,101,487.34,available
9503,96,Single,102,89.5,maintenance
9504,96,Single,103,393.95,maintenance
9505,96,Single,104,107.97,available
9506,96,Double,105,238.88,booked
9507,96,Suite,106,201.79,maintenance
9508,96,Single,107,258.29,available
9509,96,Single,108,219.43,maintenance
9510,96,Single,109,216.8,maintenance
9511,96,Double,110,402.46,booked
9512,96,Suite,111,115.98,booked
9513,96,Single,112,429.55,available
9514,96,Single,113,215.99,booked
9515,96,Single,114,308.46,booked
9516,96,Double,115,281.49,available
9517,96,Single,116,162.4,available
9518,96,Double,117,286.84,available
9519,96,Double,118,471.65,booked
9520,96,Double,119,277.15,maintenance
9521,96,Double,120,403.06,available
9522,96,Double,121,291.79,maintenance
9523,96,Double,122,491.64,available
9524,96,Double,123,112.4,available
9525,96,Single,124,215.53,booked
9526,96,Double,125,173.65,available
9527,96,Suite,126,172.56,maintenance
9528,96,Double,127,148.24,booked
9529,96,Suite,128,156.11,available
9530,96,Double,129,98.25,available
9531,96,Single,130,168.87,maintenance
9532,96,Single,131,204.01,available
9533,96,Suite,132,294.24,maintenance
9534,96,Single,133,207.37,maintenance
9535,96,Double,134,76.97,available
9536,96,Single,135,201.61,maintenance
9537,96,Double,136,65.78,available
9538,96,Single,137,276.57,available
9539,96,Single,138,242.07,available
9540,96,Double,139,427.55,maintenance
9541,96,Single,140,177.83,maintenance
9542,96,Double,141,480.51,booked
9543,96,Double,142,60.14,maintenance
9544,96,Suite,143,100.32,booked
9545,96,Double,144,349.95,available
9546,96,Single,145,98.48,booked
9547,96,Single,146,94.4,maintenance
9548,96,Single,147,316.36,available
9549,96,Double,148,293.28,available
9550,96,Suite,149,432.06,available
9551,96,Suite,150,393.52,booked
9552,96,Suite,151,322.7,booked
9553,96,Double,152,206.5,booked
9554,96,Single,153,346.91,booked
9555,96,Single,154,97.32,available
9556,96,Suite,155,343.27,booked
9557,96,Double,156,447.43,available
9558,96,Suite,157,337.18,booked
9559,96,Suite,158,247.94,maintenance
9560,96,Single,159,343.73,maintenance
9561,96,Suite,160,303.8,maintenance
9562,96,Double,161,220.93,available
9563,96,Single,162,67.5,booked
9564,96,Single,163,248.55,booked
9565,96,Suite,164,237.68,available
9566,96,Double,165,278.14,maintenance
9567,96,Single,166,244.1,available
9568,96,Single,167,438.86,maintenance
9569,96,Single,168,174.61,booked
9570,96,Single,169,126.82,booked
9571,96,Single,170,148.59,maintenance
9572,96,Double,171,474.27,booked
9573,96,Suite,172,167.02,maintenance
9574,96,Double,173,450.97,available
9575,96,Double,174,347.61,maintenance
9576,96,Double,175,177.4,available
9577,96,Single,176,226.39,booked
9578,96,Double,177,411.49,maintenance
9579,96,Double,178,275.43,booked
9580,96,Single,179,346.14,booked
9581,96,Suite,180,142.32,maintenance
9582,96,Suite,181,204.44,maintenance
9583,96,Suite,182,193.09,booked
9584,96,Double,183,286.01,maintenance
9585,96,Single,184,360.98,maintenance
9586,96,Suite,185,279.31,available
9587,96,Suite,186,393.0,booked
9588,96,Suite,187,384.14,available
9589,96,Suite,188,431.5,booked
9590,96,Single,189,373.16,booked
9591,96,Double,190,478.22,available
9592,96,Single,191,162.85,booked
9593,96,Suite,192,293.0,maintenance
9594,96,Suite,193,313.51,maintenance
9595,96,Single,194,414.4,available
9596,96,Suite,195,430.03,booked
9597,96,Suite,196,392.67,maintenance
9598,96,Suite,197,124.08,booked
9599,96,Single,198,80.1,maintenance
9600,96,Suite,199,332.93,maintenance
9601,97,Single,100,250.63,available
9602,97,Single,101,177.67,maintenance
9603,97,Double,102,411.78,booked
9604,97,Single,103,241.43,maintenance
9605,97,Double,104,190.99,booked
9606,97,Double,105,345.03,available
9607,97,Double,106,357.93,booked
9608,97,Suite,107,216.14,booked
9609,97,Single,108,422.05,booked
9610,97,Double,109,207.88,booked
9611,97,Single,110,263.03,booked
9612,97,Double,111,450.89,booked
9613,97,Suite,112,411.79,available
9614,97,Double,113,235.73,maintenance
9615,97,Suite,114,308.64,maintenance
9616,97,Single,115,136.73,available
9617,97,Double,116,117.2,booked
9618,97,Suite,117,446.6,booked
9619,97,Single,118,194.86,booked
9620,97,Suite,119,466.04,available
9621,97,Double,120,176.54,booked
9622,97,Double,121,421.65,booked
9623,97,Double,122,86.02,booked
9624,97,Suite,123,233.2,booked
9625,97,Single,124,392.98,booked
9626,97,Single,125,110.36,available
9627,97,Suite,126,404.71,maintenance
9628,97,Suite,127,303.0,booked
9629,97,Single,128,303.29,available
9630,97,Single,129,451.71,booked
9631,97,Double,130,201.95,maintenance
9632,97,Double,131,346.29,booked
9633,97,Suite,132,413.01,available
9634,97,Suite,133,326.81,available
9635,97,Suite,134,355.59,maintenance
9636,97,Suite,135,326.7,booked
9637,97,Single,136,465.5,maintenance
9638,97,Single,137,58.49,available
9639,97,Suite,138,135.55,booked
9640,97,Double,139,363.8,available
9641,97,Single,140,358.43,available
9642,97,Double,141,348.41,maintenance
9643,97,Single,142,217.45,available
9644,97,Double,143,428.41,available
9645,97,Single,144,454.2,booked
9646,97,Single,145,444.99,booked
9647,97,Suite,146,314.07,available
9648,97,Suite,147,160.51,available
9649,97,Double,148,110.65,booked
9650,97,Single,149,464.44,maintenance
9651,97,Suite,150,482.05,booked
9652,97,Double,151,332.01,booked
9653,97,Single,152,189.13,maintenance
9654,97,Suite,153,112.3,maintenance
9655,97,Suite,154,167.46,available
9656,97,Single,155,468.19,booked
9657,97,Single,156,108.35,booked
9658,97,Single,157,194.28,maintenance
9659,97,Single,158,313.47,available
9660,97,Suite,159,481.48,available
9661,97,Single,160,168.44,maintenance
9662,97,Suite,161,285.12,available
9663,97,Suite,162,431.66,booked
9664,97,Single,163,288.29,booked
9665,97,Single,164,293.49,booked
9666,97,Suite,165,167.86,maintenance
9667,97,Suite,166,170.42,available
9668,97,Suite,167,354.69,available
9669,97,Suite,168,421.53,maintenance
9670,97,Single,169,226.07,maintenance
9671,97,Suite,170,374.65,available
9672,97,Single,171,307.99,maintenance
9673,97,Single,172,412.98,maintenance
9674,97,Double,173,173.11,booked
9675,97,Double,174,382.44,booked
9676,97,Double,175,289.62,maintenance
9677,97,Suite,176,318.23,booked
9678,97,Single,177,497.71,maintenance
9679,97,Suite,178,169.94,maintenance
9680,97,Double,179,408.2,maintenance
9681,97,Double,180,467.14,booked
9682,97,Suite,181,124.72,available
9683,97,Double,182,487.88,maintenance
9684,97,Single,183,284.86,maintenance
9685,97,Suite,184,498.06,available
9686,97,Double,185,283.93,booked
9687,97,Double,186,252.75,booked
9688,97,Single,187,443.97,maintenance
9689,97,Suite,188,72.9,available
9690,97,Single,189,474.88,booked
9691,97,Suite,190,196.45,booked
9692,97,Suite,191,202.89,available
9693,97,Single,192,99.55,booked
9694,97,Suite,193,144.87,booked
9695,97,Single,194,177.97,booked
9696,97,Suite,195,147.09,maintenance
9697,97,Double,196,359.08,maintenance
9698,97,Suite,197,490.14,maintenance
9699,97,Double,198,263.36,booked
9700,97,Suite,199,114.4,maintenance
9701,98,Suite,100,183.45,booked
9702,98,Suite,101,304.71,booked
9703,98,Single,102,51.32,maintenance
9704,98,Double,103,106.5,maintenance
9705,98,Single,104,317.39,maintenance
9706,98,Single,105,120.8,booked
9707,98,Single,106,386.2,maintenance
9708,98,Suite,107,239.69,maintenance
9709,98,Suite,108,278.06,maintenance
9710,98,Single,109,487.36,maintenance
9711,98,Suite,110,461.07,booked
9712,98,Suite,111,286.19,maintenance
9713,98,Single,112,377.51,maintenance
9714,98,Suite,113,400.33,maintenance
9715,98,Suite,114,481.07,maintenance
9716,98,Suite,115,352.61,booked
9717,98,Suite,116,284.52,maintenance
9718,98,Double,117,464.18,booked
9719,98,Single,118,209.09,booked
9720,98,Double,119,78.93,booked
9721,98,Double,120,52.31,booked
9722,98,Double,121,470.19,available
9723,98,Suite,122,300.78,available
9724,98,Single,123,373.33,available
9725,98,Double,124,274.51,maintenance
9726,98,Double,125,119.28,available
9727,98,Suite,126,292.91,available
9728,98,Suite,127,434.18,available
9729,98,Suite,128,323.69,maintenance
9730,98,Suite,129,358.08,booked
